user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
16629,Male,50,UK,Family,166,82,0.0550760488923349,Mobile,1,0,0
16630,Other,17,DE,Free,105,37,0.3768342227534370,Mobile,7,0,0
16631,Other,54,PK,Premium,117,35,0.302910888477098,Web,0,0,0
16632,Female,65,PK,Student,150,36,0.1394207048737670,Desktop,0,0,0
16633,Male,49,FR,Family,177,32,0.0603008880653018,Web,1,1,0
16634,Other,56,CA,Family,100,11,0.5229114225165090,Mobile,0,1,1
16635,Female,65,UK,Premium,82,49,0.4876886325994000,Web,0,0,0
16636,Male,61,IN,Family,145,65,0.2896006003468070,Mobile,0,1,1
16637,Male,25,IN,Family,126,25,0.4579663128533150,Desktop,0,0,0
16638,Female,38,CA,Premium,83,46,0.4472524330091010,Mobile,2,1,1
16639,Male,17,CA,Free,74,27,0.4349445949648390,Desktop,5,1,1
16640,Male,46,PK,Premium,185,30,0.2544892572974450,Web,2,0,0
16641,Male,58,AU,Student,156,10,0.2647175536045020,Web,4,0,0
16642,Male,50,IN,Family,65,70,0.2021087639197660,Mobile,0,0,0
16643,Male,63,US,Free,71,38,0.2002087477222270,Mobile,0,1,0
16644,Other,33,CA,Free,185,52,0.2327995807328800,Mobile,4,1,0
16645,Male,17,CA,Premium,185,26,0.0157210371817373,Mobile,0,0,0
16646,Female,60,PK,Free,116,30,0.0268413021509622,Desktop,2,0,0
16647,Other,46,US,Free,128,18,0.4125199409863430,Web,1,0,0
16648,Other,65,PK,Family,87,62,0.1985488543232040,Mobile,0,0,0
16649,Other,41,IN,Premium,1,62,0.4038394150311260,Web,0,1,1
16650,Other,23,CA,Free,47,43,0.1062811207433850,Mobile,0,0,0
16651,Female,37,AU,Free,227,19,0.0461054489754728,Desktop,4,0,0
16652,Other,63,UK,Premium,243,63,0.4586677893161380,Mobile,0,1,0
16653,Male,42,UK,Student,138,5,0.3072565307318210,Web,1,0,0
16654,Male,63,US,Premium,180,32,0.264565004377991,Web,3,0,0
16655,Other,42,UK,Family,46,33,0.3769379763095390,Web,2,0,1
16656,Female,55,CA,Free,198,24,0.2232219564305830,Web,2,1,0
16657,Other,45,AU,Student,119,33,0.3042054945447700,Mobile,0,1,0
16658,Male,16,DE,Premium,61,6,0.3989417290591890,Web,0,0,0
16659,Female,61,PK,Premium,97,37,0.1465389945015040,Mobile,1,0,1
16660,Other,46,US,Premium,158,39,0.3339457676556860,Mobile,0,0,0
16661,Male,50,UK,Premium,141,48,0.2501693316665970,Mobile,0,1,1
16662,Other,63,PK,Free,170,13,0.2859577573001670,Desktop,2,0,1
16663,Male,46,UK,Family,39,20,0.555956925170113,Web,3,1,1
16664,Male,24,UK,Premium,74,18,0.405404397684207,Desktop,0,0,0
16665,Other,22,UK,Premium,178,25,0.4969678967509310,Web,5,0,0
16666,Male,28,FR,Student,185,69,0.1272758476278850,Desktop,0,0,0
16667,Other,67,US,Family,177,65,0.1323895457044250,Mobile,0,1,0
16668,Female,67,CA,Premium,174,45,0.1815451414625150,Web,0,0,0
16669,Other,42,PK,Free,76,57,0.4101737095650260,Mobile,2,0,0
16670,Female,39,CA,Student,177,16,0.4005442866765250,Mobile,2,0,0
16671,Other,49,DE,Family,173,41,0.35545616690991,Mobile,3,0,0
16672,Other,61,UK,Student,92,59,0.2067016454563070,Web,0,0,0
16673,Other,69,PK,Free,63,67,0.0681217731620556,Desktop,4,0,0
16674,Female,25,CA,Student,125,7,0.5889796229327320,Web,0,0,0
16675,Male,36,PK,Student,103,80,0.1744730663126060,Desktop,0,1,0
16676,Other,50,AU,Premium,173,53,0.1315754849217680,Desktop,0,0,0
16677,Other,36,DE,Student,128,16,0.2290621549956690,Web,1,0,0
16678,Male,64,CA,Family,45,79,0.3659186416318640,Mobile,0,1,0
16679,Female,52,PK,Student,162,41,0.1578417002585340,Desktop,0,1,0
16680,Other,46,CA,Family,36,29,0.3323591979098800,Desktop,2,0,0
16681,Other,40,UK,Free,74,51,0.0648143808844252,Mobile,3,0,0
16682,Female,65,CA,Premium,216,39,0.4560082612731180,Desktop,4,0,0
16683,Other,32,PK,Family,191,41,0.3440376133883480,Mobile,0,0,0
16684,Other,51,FR,Student,83,46,0.1838999952054000,Desktop,1,0,0
16685,Male,22,US,Family,114,27,0.2273657010291360,Web,0,0,1
16686,Female,24,CA,Student,48,75,0.4989185027705020,Mobile,0,1,0
16687,Other,43,PK,Family,167,58,0.4675762064093780,Mobile,0,0,0
16688,Male,65,IN,Family,114,33,0.0734833675574654,Desktop,0,1,0
16689,Male,21,CA,Premium,138,70,0.4524448013203670,Desktop,0,0,0
16690,Female,30,US,Premium,111,16,0.4438932340828590,Web,0,1,0
16691,Male,59,FR,Student,39,13,0.1489259808546910,Desktop,4,1,0
16692,Male,16,CA,Student,98,65,0.2141244279150760,Desktop,0,1,0
16693,Other,38,US,Premium,170,64,0.2771064086955450,Desktop,0,1,0
16694,Female,45,AU,Family,112,42,0.2861086762486000,Mobile,0,1,0
16695,Other,55,CA,Premium,92,48,0.3711288197224970,Web,0,1,0
16696,Male,25,FR,Student,114,41,0.5610360738486960,Web,1,0,1
16697,Male,59,DE,Premium,138,83,0.1632122700047870,Mobile,0,0,1
16698,Male,43,DE,Premium,130,19,0.3241002258218010,Desktop,0,1,0
16699,Male,42,CA,Premium,79,40,0.4159218584148560,Desktop,2,0,0
16700,Male,17,IN,Student,82,25,0.3898462404522400,Web,0,0,1
16701,Female,39,AU,Premium,97,39,0.4345775124565010,Web,0,1,1
16702,Male,19,AU,Family,87,43,0.282845368913805,Mobile,2,1,0
16703,Female,17,CA,Free,12,45,0.3101687972078720,Mobile,8,0,1
16704,Male,52,IN,Student,25,37,0.4293124062351590,Desktop,0,1,0
16705,Male,30,DE,Free,38,16,0.1789126727559470,Mobile,5,1,0
16706,Other,23,UK,Premium,92,38,0.1775022387155460,Mobile,0,1,0
16707,Other,60,US,Free,108,6,0.3501402667606340,Web,12,0,1
16708,Male,26,UK,Free,129,74,0.1618548361538490,Mobile,0,0,0
16709,Female,16,US,Free,96,36,0.0329476064197775,Desktop,2,0,1
16710,Other,17,FR,Family,91,46,0.1759750963493550,Mobile,3,1,1
16711,Other,25,UK,Free,133,43,0.2502467612437260,Web,0,1,1
16712,Male,22,IN,Student,182,36,0.1995471939134720,Desktop,0,0,0
16713,Female,61,FR,Free,89,49,0.5753941101537840,Desktop,1,0,1
16714,Female,59,AU,Family,91,22,0.2006158092806280,Web,0,0,0
16715,Male,31,IN,Student,8,24,0.3038420616545250,Web,1,1,1
16716,Female,53,AU,Premium,31,31,0.3037816423006540,Web,1,1,1
16717,Female,41,CA,Premium,239,50,0.239383967921789,Desktop,1,1,0
16718,Other,52,PK,Family,132,48,0.1072355642898190,Mobile,1,0,0
16719,Male,62,AU,Student,91,33,0.1239288741344140,Mobile,1,0,0
16720,Male,63,AU,Premium,172,1,0.4354176135942440,Desktop,1,1,0
16721,Other,40,DE,Free,70,28,0.1771192377887980,Desktop,6,0,0
16722,Other,39,CA,Free,64,31,0.0652080299024689,Desktop,2,0,1
16723,Female,44,DE,Student,72,20,0.2740490659957640,Mobile,0,0,1
16724,Other,49,IN,Family,49,34,0.269286717317223,Mobile,0,0,0
16725,Male,53,PK,Premium,67,33,0.4252249949470570,Web,0,0,1
16726,Female,52,PK,Student,72,11,0.3540003977111430,Desktop,0,1,0
16727,Female,22,UK,Family,56,19,0.2026289687515280,Desktop,0,0,1
16728,Male,37,FR,Family,62,82,0.2574762252443500,Mobile,0,0,0
16729,Male,60,IN,Family,62,61,0.2402652117956310,Desktop,0,0,0
16730,Other,17,PK,Premium,208,67,0.3654332903435950,Mobile,0,0,0
16731,Female,35,UK,Family,220,31,0.2645902263011850,Desktop,0,1,0
16732,Male,47,AU,Free,1,71,0.5827884555711100,Web,1,0,1
16733,Other,63,CA,Premium,184,52,0.2399493804562650,Mobile,0,1,0
16734,Other,19,CA,Student,84,38,0.1993456005961010,Web,0,0,0
16735,Female,44,PK,Free,130,37,0.1422274516712390,Desktop,0,1,0
16736,Other,52,US,Student,266,43,0.1734502056071980,Mobile,0,1,0
16737,Male,39,US,Family,128,1,0.246152544683497,Mobile,1,0,0
16738,Female,39,IN,Free,159,58,0.0686463937655214,Mobile,21,0,0
16739,Female,62,UK,Free,153,41,0.1700861329507450,Web,5,1,1
16740,Other,47,PK,Student,3,10,0.2610012378973130,Mobile,4,1,1
16741,Other,24,IN,Free,72,12,0.0361950397646783,Mobile,3,1,1
16742,Other,66,CA,Premium,83,84,0.1254462957037270,Desktop,2,0,1
16743,Female,64,US,Free,34,66,0.1591154833255880,Mobile,6,0,1
16744,Other,17,FR,Student,94,52,0.1766043011586250,Web,2,0,1
16745,Male,64,CA,Free,276,19,0.069242106637186,Mobile,7,0,0
16746,Female,62,PK,Student,44,68,0.252907329055219,Desktop,0,0,1
16747,Female,26,AU,Family,80,48,0.2721600397254560,Mobile,1,1,0
16748,Male,24,US,Family,1,43,0.1849088779161900,Web,0,1,0
16749,Other,58,AU,Student,103,18,0.6127365980892720,Web,0,0,0
16750,Female,29,FR,Family,96,35,0.0841114259350224,Mobile,1,0,0
16751,Female,58,US,Free,165,37,0.3289241725727060,Web,15,1,1
16752,Male,35,US,Family,16,31,0.2594519520092970,Mobile,0,1,1
16753,Other,47,AU,Student,109,1,0.2104727925116590,Web,0,0,1
16754,Male,35,AU,Premium,136,20,0.6141876097791750,Web,1,0,1
16755,Female,57,US,Student,204,38,0.1831636921109540,Mobile,1,1,0
16756,Other,22,DE,Family,200,22,0.1040014818325580,Mobile,0,1,0
16757,Other,34,DE,Family,96,1,0.0761383092325541,Desktop,0,1,0
16758,Male,52,FR,Free,238,56,0.0585050679773546,Web,0,1,1
16759,Female,38,AU,Premium,241,6,0.1043742402073080,Desktop,2,0,0
16760,Female,24,DE,Free,167,36,0.3649930331675570,Desktop,8,0,0
16761,Female,22,AU,Premium,149,45,0.3463244727154930,Mobile,1,0,0
16762,Female,49,US,Student,58,36,0.2200100558610480,Web,2,0,0
16763,Male,33,CA,Free,145,31,0.1505627774955370,Mobile,0,0,0
16764,Other,50,US,Free,246,11,0.0813111055142442,Mobile,4,1,1
16765,Other,19,CA,Student,304,46,0.4860853902519640,Desktop,2,0,0
16766,Female,24,DE,Free,58,33,0.429914954691485,Web,0,0,1
16767,Female,53,UK,Student,102,11,0.0786614848116797,Web,0,0,0
16768,Other,27,PK,Family,47,48,0.3060658494162700,Web,0,0,1
16769,Female,50,IN,Free,65,31,0.3383353926966790,Mobile,9,1,0
16770,Other,25,CA,Student,94,18,0.3566799262730880,Web,0,0,0
16771,Female,42,AU,Family,80,10,0.1277732333972650,Web,0,1,1
16772,Other,17,CA,Premium,107,27,0.0574643578160124,Mobile,0,1,0
16773,Other,46,PK,Family,161,1,0.2714614390524530,Web,1,0,0
16774,Male,27,FR,Family,87,22,0.2828583903226010,Web,0,0,0
16775,Male,61,FR,Family,85,14,0.0463363717247941,Web,0,1,0
16776,Male,58,CA,Family,162,27,0.1457443491434110,Mobile,0,0,0
16777,Male,18,US,Free,14,22,0.30814781603911,Mobile,0,0,0
16778,Male,61,PK,Family,148,56,0.4611312235850970,Web,0,0,0
16779,Male,31,IN,Family,146,73,0.1934918435947290,Desktop,0,0,0
16780,Male,42,IN,Premium,119,55,0.4019323465832960,Desktop,1,0,0
16781,Other,40,US,Free,31,55,0.0339433993802329,Mobile,7,0,0
16782,Other,48,DE,Family,164,50,0.0802863051317041,Web,0,1,0
16783,Male,51,PK,Premium,61,42,0.2841439702554980,Mobile,0,0,0
16784,Other,23,IN,Premium,245,52,0.1478301982891960,Mobile,1,0,0
16785,Male,68,DE,Free,77,60,0.4071808750343020,Desktop,5,0,0
16786,Other,18,FR,Premium,27,46,0.2728771051534680,Mobile,0,0,1
16787,Other,39,DE,Free,122,27,0.0734919877235716,Web,0,0,1
16788,Female,60,US,Family,73,48,0.3733944647352190,Mobile,0,1,0
16789,Male,39,PK,Premium,76,61,0.0690826008206164,Web,0,1,0
16790,Female,34,DE,Free,200,23,0.1078155443913340,Desktop,8,0,0
16791,Female,35,FR,Student,111,29,0.2645847517887860,Mobile,2,0,0
16792,Male,37,AU,Family,100,34,0.1690168458539250,Desktop,2,1,0
16793,Other,48,DE,Student,160,39,0.0650897019801007,Mobile,1,0,0
16794,Other,17,UK,Student,140,56,0.7136482589369490,Desktop,0,0,1
16795,Male,21,CA,Family,176,47,0.1707617703958990,Desktop,3,0,0
16796,Female,64,CA,Premium,182,46,0.5369244830611760,Web,4,0,0
16797,Other,45,CA,Family,136,28,0.6005348905507150,Mobile,1,0,1
16798,Male,58,AU,Premium,1,55,0.1242238763151610,Mobile,0,0,0
16799,Female,65,US,Student,171,30,0.359502144271682,Web,1,0,0
16800,Other,38,IN,Student,92,7,0.2714354329040900,Web,0,0,0
16801,Female,45,UK,Student,110,67,0.1857240040593850,Desktop,2,1,0
16802,Other,40,UK,Free,122,53,0.3277106334297690,Mobile,0,0,0
16803,Male,38,UK,Student,129,13,0.4039871913020390,Mobile,0,0,0
16804,Male,39,FR,Student,118,12,0.2596245206809440,Web,0,0,1
16805,Other,24,US,Premium,34,9,0.4455138919114900,Desktop,0,1,0
16806,Female,61,IN,Family,218,36,0.3426511221553680,Desktop,1,1,0
16807,Female,37,PK,Student,131,58,0.1472885182704910,Mobile,0,0,0
16808,Male,44,PK,Free,1,31,0.1210898896837590,Web,1,0,0
16809,Other,29,UK,Free,106,66,0.5622863130264110,Mobile,15,0,0
16810,Female,55,DE,Free,147,1,0.4007420365432870,Mobile,9,0,1
16811,Female,37,AU,Premium,95,40,0.2756622049850730,Desktop,1,1,0
16812,Other,69,FR,Premium,196,37,0.118131164514683,Web,4,0,0
16813,Female,61,US,Family,112,59,0.168999005267234,Web,0,1,0
16814,Male,24,AU,Student,141,32,0.2786100471392370,Web,1,1,0
16815,Male,33,PK,Family,13,36,0.3529417970957270,Mobile,0,1,1
16816,Female,59,UK,Free,197,31,0.6498944209501990,Desktop,0,0,1
16817,Male,48,UK,Student,125,27,0.4659663221305820,Desktop,0,0,0
16818,Male,39,UK,Student,80,37,0.2851696982578680,Web,2,1,1
16819,Female,30,PK,Student,87,63,0.6884057374522390,Desktop,0,0,1
16820,Other,18,CA,Premium,103,56,0.3849124406688450,Desktop,1,0,0
16821,Other,28,DE,Premium,138,25,0.426305122228074,Mobile,0,1,0
16822,Male,54,US,Premium,48,50,0.2340895911850860,Mobile,0,0,0
16823,Male,20,AU,Premium,133,42,0.446242043537832,Web,0,1,1
16824,Female,29,US,Free,253,16,0.6048244952952570,Web,0,0,0
16825,Other,52,FR,Student,47,1,0.3969708950091420,Mobile,0,0,0
16826,Female,26,DE,Student,170,50,0.4911779500768490,Desktop,2,0,0
16827,Other,49,FR,Premium,242,43,0.3004260173472150,Mobile,0,1,0
16828,Male,69,FR,Free,1,48,0.057764072302416,Desktop,0,0,1
16829,Male,62,DE,Student,112,3,0.0419127415546447,Mobile,0,0,0
16830,Male,40,PK,Premium,155,1,0.1973116151663440,Web,2,0,0
16831,Female,67,US,Premium,136,29,0.2595252401244690,Web,1,0,0
16832,Male,63,FR,Free,129,27,0.1309992092352620,Mobile,1,1,0
16833,Other,34,CA,Premium,122,42,0.1760522743869370,Mobile,2,0,0
16834,Other,29,IN,Family,112,23,0.3820982569464440,Web,0,0,0
16835,Male,19,UK,Family,160,55,0.1819921478412210,Web,1,0,0
16836,Other,40,PK,Student,155,19,0.1863344555526680,Mobile,0,0,0
16837,Female,50,US,Premium,192,34,0.4886035218425250,Web,3,0,1
16838,Other,46,IN,Premium,106,31,0.650897440292069,Web,5,0,1
16839,Other,65,PK,Family,173,54,0.1101143382451570,Web,0,0,1
16840,Other,59,DE,Free,105,55,0.6811318040838080,Desktop,10,0,1
16841,Other,53,FR,Free,163,30,0.3003757614624430,Desktop,2,0,1
16842,Female,36,FR,Free,107,29,0.0704562680222587,Mobile,0,1,0
16843,Male,55,UK,Premium,46,29,0.1558793825661080,Web,0,1,1
16844,Other,49,PK,Free,264,25,0.1020027423758740,Mobile,2,1,0
16845,Female,46,CA,Premium,176,39,0.2931695205121620,Mobile,3,0,0
16846,Other,56,FR,Family,106,66,0.3854406503282260,Mobile,1,0,0
16847,Male,49,IN,Student,225,35,0.1307418405956920,Web,0,0,0
16848,Male,19,AU,Free,85,55,0.226306280924668,Desktop,1,1,0
16849,Male,25,DE,Premium,8,20,0.287874755628505,Mobile,0,0,0
16850,Female,37,CA,Family,64,54,0.2398049489520560,Web,0,0,0
16851,Other,44,FR,Family,141,46,0.5608640209780080,Mobile,0,1,1
16852,Female,37,US,Family,88,23,0.2066755009080230,Mobile,1,0,0
16853,Male,57,CA,Family,150,43,0.1409431475080820,Desktop,0,1,0
16854,Male,51,IN,Free,83,44,0.5985862469064940,Web,0,1,1
16855,Male,29,DE,Free,49,42,0.1238362856268170,Mobile,2,0,0
16856,Female,39,IN,Free,239,56,0.1508593902771310,Web,3,0,0
16857,Other,55,DE,Student,71,86,0.5423012731522830,Desktop,1,1,0
16858,Other,42,UK,Free,158,28,0.1714366927732150,Desktop,6,1,1
16859,Other,56,PK,Family,92,24,0.301085485669059,Mobile,5,0,0
16860,Male,49,IN,Student,202,75,0.0999948302364792,Mobile,2,0,0
16861,Other,17,CA,Free,74,29,0.0964393053105308,Mobile,6,0,0
16862,Male,37,PK,Student,96,12,0.4141973068702620,Mobile,0,0,0
16863,Male,25,IN,Student,75,50,0.4704877127502800,Desktop,1,0,0
16864,Female,64,DE,Family,123,66,0.3110540077860120,Mobile,0,0,0
16865,Other,24,AU,Student,81,20,0.1009002609970580,Mobile,0,1,0
16866,Other,32,US,Family,105,8,0.5935832144072330,Desktop,0,0,0
16867,Other,51,CA,Premium,164,47,0.6405823097921490,Web,0,0,0
16868,Male,57,FR,Free,103,38,0.4785316991286900,Desktop,2,0,1
16869,Female,36,IN,Premium,101,43,0.4292043741997720,Mobile,0,0,1
16870,Female,31,FR,Free,63,67,0.3723879698959340,Web,3,0,1
16871,Other,50,IN,Student,111,22,0.2162319116698380,Desktop,1,0,0
16872,Other,31,CA,Family,170,61,0.2082493761797450,Web,2,1,0
16873,Male,22,IN,Premium,199,69,0.0952403853215091,Desktop,1,1,0
16874,Male,62,DE,Free,249,18,0.4099413555991960,Mobile,1,0,0
16875,Other,61,US,Free,20,34,0.3957910863979470,Desktop,0,0,1
16876,Male,57,IN,Free,72,34,0.3309666191166170,Web,3,0,0
16877,Other,38,CA,Student,54,35,0.2104881775331680,Mobile,2,0,0
16878,Female,33,IN,Student,108,73,0.1097261901165650,Web,0,1,0
16879,Female,47,DE,Premium,178,24,0.1495017246326020,Mobile,2,0,0
16880,Male,40,CA,Free,39,15,0.2427182768354050,Web,13,0,0
16881,Female,37,AU,Family,169,21,0.0230768812603543,Desktop,3,1,0
16882,Male,38,UK,Free,115,39,0.2702066994188860,Mobile,4,0,0
16883,Female,35,CA,Family,76,21,0.0692684022901283,Mobile,1,0,0
16884,Female,16,PK,Free,163,14,0.3940780666173180,Desktop,0,0,1
16885,Female,37,DE,Student,161,44,0.2945123251656520,Desktop,0,1,0
16886,Male,53,DE,Premium,137,83,0.0432354078995753,Desktop,0,0,0
16887,Other,26,IN,Family,79,38,0.0082399129163889,Desktop,1,0,0
16888,Female,49,PK,Family,59,30,0.6265708700070140,Web,0,0,1
16889,Male,37,IN,Family,87,29,0.1951646836344020,Desktop,0,0,1
16890,Male,40,AU,Family,180,35,0.1421076614224970,Web,1,0,0
16891,Other,41,CA,Student,154,63,0.4265588870727350,Web,0,1,0
16892,Other,24,CA,Premium,224,56,0.0562381887137602,Desktop,0,0,0
16893,Male,65,AU,Student,56,54,0.1614319689650060,Web,0,1,0
16894,Male,40,CA,Free,60,40,0.2158702759051430,Web,1,0,1
16895,Female,56,IN,Student,46,37,0.4221146739815610,Desktop,0,0,0
16896,Female,54,AU,Premium,101,43,0.0618229476896929,Web,1,0,0
16897,Other,34,DE,Family,201,29,0.3180456567852850,Web,1,1,0
16898,Male,44,AU,Family,125,61,0.072098072035692,Mobile,0,1,0
16899,Female,23,UK,Family,247,36,0.6668221214539140,Desktop,0,0,1
16900,Female,20,AU,Premium,100,37,0.2042045862084830,Desktop,0,0,0
16901,Other,59,CA,Student,147,54,0.0482394585701762,Web,1,0,0
16902,Male,51,PK,Free,181,36,0.5011368180737040,Mobile,3,0,0
16903,Male,23,US,Student,114,1,0.068666215596698,Web,0,1,0
16904,Other,26,PK,Family,59,36,0.1400351677455280,Web,0,0,0
16905,Other,54,DE,Student,249,27,0.3270223693584970,Web,0,0,0
16906,Female,41,DE,Family,185,12,0.4704419056208910,Web,0,1,0
16907,Female,24,PK,Free,185,41,0.3486252267801910,Web,2,0,0
16908,Female,22,UK,Premium,217,57,0.2952811072397820,Desktop,0,0,0
16909,Female,52,CA,Free,156,1,0.5359832556463770,Desktop,2,0,1
16910,Other,39,IN,Student,42,37,0.2085609859091710,Mobile,0,0,0
16911,Female,43,DE,Free,47,58,0.653526103020311,Web,0,0,0
16912,Female,19,FR,Premium,205,30,0.3837288400351090,Web,0,0,0
16913,Other,21,AU,Student,68,38,0.2798091852010660,Web,2,0,1
16914,Female,27,AU,Student,140,32,0.5830442466824100,Mobile,0,0,0
16915,Female,24,FR,Student,117,48,0.4116203378860320,Mobile,0,1,0
16916,Male,57,CA,Premium,145,58,0.2739664924491000,Desktop,1,1,0
16917,Other,26,PK,Student,147,42,0.2934531371496550,Desktop,1,0,0
16918,Other,36,AU,Family,111,52,0.7395506548921980,Mobile,1,0,0
16919,Other,58,US,Free,34,50,0.3853324761815470,Web,1,0,0
16920,Male,22,PK,Free,159,34,0.3180671212284720,Web,14,0,0
16921,Other,23,DE,Student,80,18,0.0741349028461144,Desktop,0,0,0
16922,Other,49,IN,Student,77,49,0.5301181857430330,Web,0,1,0
16923,Male,57,PK,Student,82,56,0.2801564824863520,Web,1,0,0
16924,Male,18,UK,Free,90,15,0.3767439802948410,Desktop,3,0,0
16925,Other,67,UK,Student,89,57,0.2517582452030540,Mobile,1,0,1
16926,Male,22,IN,Premium,34,22,0.1907081304442330,Mobile,0,0,0
16927,Female,64,FR,Premium,217,66,0.3814921589314310,Desktop,1,0,0
16928,Other,25,CA,Student,46,33,0.1189125856017530,Desktop,0,0,0
16929,Other,44,DE,Student,111,54,0.508385558259863,Desktop,1,0,1
16930,Male,60,CA,Free,139,11,0.3331490346934450,Mobile,7,0,0
16931,Other,33,IN,Student,61,36,0.4307025729321550,Mobile,1,0,1
16932,Female,18,PK,Student,102,56,0.0496236344816133,Web,1,0,0
16933,Other,55,UK,Student,153,49,0.4073989614590750,Desktop,0,0,0
16934,Other,39,UK,Student,142,46,0.0777489981406269,Web,1,0,1
16935,Female,62,PK,Premium,194,36,0.2186976061857180,Mobile,0,0,0
16936,Male,17,CA,Family,31,32,0.2286053274596110,Desktop,0,0,0
16937,Female,22,AU,Student,160,61,0.3337652810591360,Desktop,0,0,0
16938,Female,43,AU,Student,15,22,0.2923580649778240,Desktop,0,0,1
16939,Female,56,AU,Free,156,76,0.3094179179304870,Desktop,4,1,1
16940,Other,33,CA,Free,112,28,0.3590478446619060,Web,0,1,0
16941,Other,68,CA,Family,163,34,0.5582993906991460,Web,0,0,1
16942,Other,17,DE,Family,112,41,0.0435490098418261,Web,1,0,0
16943,Other,33,FR,Student,118,61,0.3447781036205080,Web,0,0,0
16944,Other,53,IN,Premium,201,49,0.7111266481282190,Desktop,1,1,1
16945,Male,64,AU,Family,131,63,0.1898452779550220,Mobile,0,0,0
16946,Male,69,US,Premium,103,19,0.1229230443167490,Web,2,1,0
16947,Male,57,PK,Premium,161,43,0.5449204195707180,Mobile,1,1,1
16948,Other,45,UK,Family,129,32,0.3908502629171290,Web,0,0,0
16949,Female,56,DE,Premium,67,1,0.4534774733515110,Web,0,0,0
16950,Male,53,DE,Free,150,36,0.0452581901497007,Desktop,1,1,0
16951,Male,32,CA,Student,100,63,0.2654110721529730,Desktop,1,1,1
16952,Female,64,IN,Premium,143,37,0.3457472242800580,Web,2,1,0
16953,Male,68,US,Premium,258,5,0.2589133871219470,Mobile,0,1,0
16954,Other,36,US,Family,64,40,0.4417345285946750,Desktop,0,0,1
16955,Other,67,DE,Family,129,47,0.2506439056693000,Desktop,0,0,0
16956,Male,66,CA,Family,217,10,0.1873190250245150,Desktop,0,0,0
16957,Female,44,UK,Student,13,29,0.2897589637180180,Desktop,0,0,0
16958,Other,41,CA,Premium,63,45,0.5670788856718560,Desktop,1,1,0
16959,Male,53,DE,Student,137,1,0.5016787686444590,Mobile,0,0,1
16960,Male,47,PK,Student,102,71,0.5549992699587170,Web,0,0,1
16961,Male,58,DE,Premium,93,45,0.2896537038319140,Mobile,1,1,1
16962,Female,68,UK,Student,173,34,0.0788839512237301,Web,0,1,0
16963,Female,34,UK,Student,173,70,0.1444670578088000,Desktop,0,0,0
16964,Female,23,US,Premium,126,57,0.5082436103343800,Desktop,0,0,1
16965,Female,33,PK,Student,240,55,0.3086567032631090,Web,0,0,1
16966,Male,47,UK,Free,113,13,0.3927497408859510,Web,2,0,0
16967,Other,26,CA,Premium,70,1,0.316774780299536,Mobile,1,0,0
16968,Other,19,IN,Free,173,22,0.3957525990896870,Mobile,3,0,1
16969,Male,65,IN,Family,132,32,0.2494442524484090,Desktop,1,0,0
16970,Other,31,US,Premium,142,25,0.306546832606508,Desktop,0,1,0
16971,Other,37,AU,Student,154,50,0.1415512321464610,Mobile,0,0,0
16972,Male,16,US,Free,121,18,0.2318104716503850,Web,0,1,1
16973,Other,28,US,Student,216,39,0.0967121502836522,Web,0,1,0
16974,Other,61,UK,Student,189,56,0.3106607846573580,Web,0,0,1
16975,Female,44,US,Student,142,83,0.3262605314439880,Desktop,0,0,0
16976,Male,68,PK,Free,142,17,0.639184994912365,Desktop,8,0,0
16977,Other,42,US,Family,155,48,0.2495029331138040,Mobile,0,0,1
16978,Other,22,IN,Family,215,44,0.1685088369342450,Mobile,0,1,0
16979,Female,36,US,Family,146,72,0.2898556402903870,Mobile,0,0,1
16980,Other,38,FR,Free,125,25,0.4457647214683700,Desktop,7,0,0
16981,Other,65,FR,Student,136,42,0.0963992429404267,Mobile,1,0,0
16982,Female,18,CA,Family,50,43,0.4016297833911210,Desktop,0,1,0
16983,Other,35,DE,Free,205,39,0.2215844411610680,Mobile,0,1,0
16984,Other,22,DE,Family,88,16,0.3076003016310860,Mobile,0,0,0
16985,Other,22,DE,Premium,121,39,0.1036044509379020,Web,0,0,0
16986,Other,22,FR,Family,88,55,0.28496672060494,Mobile,0,1,0
16987,Female,51,CA,Family,147,19,0.2881755588646940,Web,0,1,0
16988,Other,25,CA,Free,108,33,0.2564477733348290,Mobile,4,1,0
16989,Other,36,AU,Family,29,36,0.4459511939814940,Web,1,0,0
16990,Male,32,US,Free,92,20,0.0639258402159596,Desktop,0,1,0
16991,Female,37,IN,Student,63,26,0.2209085004726560,Mobile,0,0,1
16992,Female,29,PK,Free,136,30,0.3916167748919090,Web,2,0,0
16993,Female,69,IN,Student,83,34,0.3616327020088050,Mobile,1,0,0
16994,Male,64,AU,Student,112,48,0.0842946475256113,Web,1,1,0
16995,Other,30,DE,Family,238,41,0.2638010960796940,Web,0,0,0
16996,Other,54,FR,Free,153,47,0.4200166765352440,Mobile,3,0,0
16997,Other,31,IN,Premium,52,23,0.6744225590775240,Mobile,0,0,1
16998,Male,44,CA,Free,171,23,0.2221375203931460,Mobile,30,0,1
16999,Female,30,US,Family,141,23,0.2707581866377480,Desktop,0,0,0
17000,Male,51,US,Family,4,66,0.0706451968959025,Web,0,1,0
17001,Other,26,AU,Student,100,56,0.2101932936160240,Web,0,1,0
